id,area,year,slope,elev,distroad,distcapital,peatdepth,biomasscarbonruesch,soilcarbon,biomasscarbonbaccini,defor2000,defor2001,defor2002,defor2003,defor2004,defor2005,defor2006,defor2007,defor2008,defor2009,defor2000prop,defor2001prop,defor2002prop,defor2003prop,defor2004prop,defor2005prop,defor2006prop,defor2007prop,defor2008prop,defor2009prop,num_cells,defor_cumul,defor_cumul_avg,defor_cumul_prop,defor_cumul_prop_avg,defor2000propover_50p,defor2001propover_50p,defor2002propover_50p,defor2003propover_50p,defor2004propover_50p,defor2005propover_50p,defor2006propover_50p,defor2007propover_50p,defor2008propover_50p,defor2009propover_50p,count_over_50p,over_50p_normed,years_in_effect,degree,normed_high_defor_indic,normed_high_defor_indic_quantitative
128,12534,2000,4.425306,158.99174,4.041667100000001,245.5388,1.95429,200858.70139935127,33360.38412375772,207392.0002250377,45.579368121201085,11.247210610760076,14.245732415009028,32.00256846107807,11.326135913739597,106.27091025977232,46.52989780469738,2.078720323641008,199.00234212066985,74.89142104093885,0.0036364582831658,0.0008973360946832,0.0011365671306054,0.0025532606080323,0.0009036329913626,0.0084786109988648,0.0037122943836522,0.0001658465233477,0.0158770019244191,0.0059750615159517,10,543.1743070715072,54.317430707150734,0.0433360704540854,0.0043336070454085,1,0,1,1,0,1,1,0,1,1,6,0.6,10,0,0.0032161924157343346,0.0032161924157343346
129,16590,2006,13.993510000000002,336.4471666666667,24.315743333333334,526.7054999999999,0.0,302283.576905809,60568.0351015843,210209.1266393676,1.5115577742196982,5.051409664349509,6.285900221259452,2.886337169872957,0.8119594116708625,1.460586526618415,1.3275800724347726,9.689589397156375,16.379375370145492,1.0853241035789238,9.111258434115118e-05,0.0003044852118354,0.0003788969391958,0.0001739805406795,4.894270112542872e-05,8.804017640858439e-05,8.002290973084826e-05,0.0005840620492559,0.000987304121166,6.542037996256322e-05,30,28.481868943315565,7.120467235828891,0.0017168094601154,0.0004292023650288,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,0.0,0.0
130,53781,1992,1.2038813043478265,40.61271927536232,25.81763536231884,470.9118115942029,2057.015156521739,303274.5023411526,1314841.573130669,147500.02209398046,413.5600752662109,160.54059838376784,140.86546407397356,142.8508916106049,62.38776108351208,84.12343496174081,32.5314864037273,64.80105641905428,408.14774903792,220.4976357658361,0.0076897059419908,0.0029850802027438,0.0026192421872775,0.0026561590824009,0.0011600334892157,0.0015641850274584,0.0006048880906589,0.0012049061270533,0.0075890695419928,0.0040999169923548,69,1730.3061530063476,173.0306153006348,0.0321731866831473,0.0032173186683147,1,1,1,1,1,1,0,1,1,1,8,0.4444444444444444,18,0,0.0019624905041536146,0.0019624905041536146
131,195554,2004,9.111726653992395,193.25381292775663,22.464509847908747,417.6862091254753,24.65673764258555,301811.95005703537,59189.504690203765,210255.45854536,428.9195730475208,304.0708713383885,276.49190980582654,501.27482131254993,166.41281444096305,383.7471280395071,686.3834406425444,550.6280064868484,567.1228655895069,266.6351861605695,0.0021933561729625,0.0015549202334822,0.0014138903310892,0.0025633575447832,0.0008509813884705,0.0019623588780567,0.0035099432414706,0.0028157337946902,0.0029000831769716,0.0013634862296888,263,2620.92944135994,436.82157355998993,0.0134025867093485,0.002233764451558,1,1,1,1,0,1,1,1,1,1,8,1.3333333333333333,6,2,0.0008988004425022166,0.0008988004425022166
132,47187,1991,9.693656575342464,291.44481643835616,35.71955890410959,402.6142191780822,0.0,297595.14017400856,62246.30446349277,208988.2189244794,115.6816064208139,111.4689502743011,222.9576067734854,60.9799255817373,66.50988229478376,84.52069651277793,179.5860543626098,259.7396874326796,452.63747995345614,224.6304224741177,0.0024515567088565,0.002362280930644,0.0047249794810749,0.0012923035069349,0.0014094958843491,0.0017911860578714,0.0038058375053003,0.005504475542685,0.0095924190974941,0.0047604302556661,73,1778.7123120807626,177.87123120807627,0.0376949649708767,0.0037694964970876,1,1,1,0,1,1,1,1,1,1,8,0.4210526315789473,19,2,0.002476805369734535,0.002476805369734535
133,57133,2002,4.50108797752809,126.52902584269664,5.058365449438202,214.36238202247188,0.0,181199.89814032143,49228.020772874246,174815.21865213133,24.71314029882131,54.48647785241644,15.001172870297475,219.79971083522577,121.57866527997818,35.722782747717005,17.375573224018602,5.889403910769055,164.2840448360694,418.8958462433986,0.0004325545708928,0.0009536778718501,0.0002625658178337,0.0038471585744705,0.0021279937213165,0.0006252565548407,0.0003041249929816,0.0001030823501438,0.0028754668026546,0.0073319420692664,89,998.547199947474,124.81839999343426,0.0174775908835082,0.0021846988604385,0,0,0,1,1,0,0,0,1,1,3,0.375,8,1,0.00124574132001165,0.00124574132001165
134,70345,1990,12.349907522935776,534.4468073394495,17.635827247706423,220.9220366972477,0.0,298079.0060637881,63243.38258073661,211019.4020188621,11.434912977536344,4.184229855479628,10.088488826290469,33.141651833356235,36.32049269420622,41.14750985840706,12.233372840681628,68.85226139021547,40.71242989767176,10.391641024871044,0.0001625547370465,5.948155313781545e-05,0.0001434144406324,0.0004711301703512,0.0005163194639875,0.0005849386574512,0.0001739053641436,0.0009787797482438,0.0005787537123842,0.0001477239466183,109,268.50699119871587,26.850699119871585,0.0038170017939969,0.0003817001793996,0,0,0,0,0,0,0,1,0,0,1,0.05,20,2,0.0,0.0
135,43227,2004,6.998918428571429,167.7674514285714,10.120242,164.3476,0.0,62500.59032836407,57697.91147841609,139256.17661619445,57.884028874280375,40.92296287349518,16.762846271583598,80.56273519751728,35.06749952795062,29.827377820865795,119.59468671947174,66.93013449260688,30.232477941883573,72.71440166901789,0.0013390711563208,0.0009466991203066,0.0003877864823277,0.0018637133087541,0.0008112406488525,0.0006900172998557,0.002766666359439,0.001548340955713,0.0006993887603091,0.0016821523970901,70,354.3665781717965,59.06109636196609,0.0081978064212597,0.0013663010702099,1,0,0,1,0,0,1,1,0,1,4,0.6666666666666666,6,3,0.0004003857048990001,0.0004003857048990001
136,18323,2000,14.11384,490.2715625,2.20312501875,293.1684375,0.0,301456.7635395857,61536.26425672005,193984.7621229902,48.35279684428031,66.23653996752917,47.18715649726625,40.39463027637978,48.152976648478585,25.36622351854044,46.16804014923167,20.09618515287539,1.5817165160583688,1.5085645007884585,0.0026389126695563,0.0036149396915095,0.0025752964305662,0.0022045860544877,0.0026280072394519,0.0013843924858669,0.0025196769169476,0.0010967737353531,8.632410173325159e-05,8.233174157007359e-05,32,345.04483007142835,34.50448300714284,0.0188312410670429,0.0018831241067042,1,1,1,1,1,1,1,1,0,0,8,0.8,10,1,0.000901857518568525,0.000901857518568525
137,45481,1995,5.058658607843137,164.44547392156863,8.437846000000002,231.99784313725485,0.0,151204.3402281734,48989.73818146748,156382.19801430745,58.65098182421198,172.81684687591175,269.63523721006,628.5359345202248,109.35752393030698,112.67211077712436,107.01657013861808,119.14402403680442,277.90332748983354,204.22247993565728,0.00128957106977,0.0037997591714322,0.0059285248171777,0.0138197474664194,0.0024044661271807,0.0024773446225264,0.0023529950999014,0.0026196438960621,0.0061103170002821,0.0044902812149173,51,2059.9550367387533,205.99550367387533,0.0452926504856699,0.0045292650485669,1,1,1,1,1,1,1,1,1,1,9,0.6,15,2,0.0032114094687130954,0.0032114094687130954
138,51762,1993,5.311713863636364,125.1022625,5.075126772727272,161.72976136363638,0.0,62516.97050712743,49158.68422547586,78580.53044946327,91.15090772346178,91.93906705341884,36.24913006246787,71.43392340803084,113.32134647253768,85.57197210913019,179.64528952440637,106.65843083128868,312.19945745322553,47.541101779567605,0.0017609618585731,0.0017761884597468,0.000700303892092,0.0013800456591327,0.0021892768145075,0.0016531813320414,0.0034706017836329,0.0020605546700531,0.006031441162498,0.0009184556581965,88,1135.7106264175352,113.57106264175351,0.0219410112904743,0.0021941011290474,1,1,0,0,1,1,1,1,1,0,7,0.4117647058823529,17,1,0.0009390733703742349,0.0009390733703742349
139,21164,2006,17.40636289473684,670.0933157894738,5.34137497368421,350.9239736842105,0.0,301575.87422878994,61537.98373766874,194275.83499177068,7.931216782725912,7.125191242319425,1.793293006696603,16.867385461194853,8.548219468217148,12.530128611874124,5.420240779281059,6.5624199394323055,4.642768155683287,7.944216315898905,0.0003747503677341,0.0003366656228652,8.47331792995938e-05,0.0007969847600262,0.000403903773777,0.0005920491689602,0.0002561066329276,0.0003100746522128,0.000219371014727,0.0003753645962908,38,24.56964519029556,6.14241129757389,0.0011609168961583,0.0002902292240395,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0.0,0.0
140,18341,2000,11.928591142857142,473.81508571428566,3.5222209428571425,332.12857142857143,0.0,299339.8673884201,61538.14923790362,200636.1416958616,3.8795542709665582,4.784561803680588,0.5902632208183451,1.6125362379538533,7.431030958764604,2.90417510263963,3.700280733286599,9.908714033959926,0.8312173431652159,11.434203031515372,0.0002115235958217,0.0002608670085426,3.218271745370183e-05,8.7919755626948e-05,0.0004051595310378,0.0001583433347494,0.0002017491267262,0.0005402493884717,4.532017573552237e-05,0.0006234230975146,35,47.07653673675069,4.707653673675069,0.0025667377316804,0.000256673773168,0,0,0,0,0,0,0,0,0,0,0,0.0,10,1,0.0,0.0
141,40361,2000,12.324945,767.9046388888889,13.106863472222225,241.47688888888888,0.0,307701.07061555993,61540.214123112,176899.64236755006,11.470151819842094,25.760604263344323,2.8609542153434924,0.7197945231642144,0.847726003427794,1.4417276833734478,2.424394224239008,11.645719996179348,8.609281021986726,5.319287648674027,0.0002841889898625,0.0006382548565036,7.088412614512753e-05,1.7833912023096913e-05,2.1003592661921013e-05,3.572081175821828e-05,6.006774421443988e-05,0.000288538936007,0.0002133069305018,0.0001317927615439,72,71.09964139957448,7.109964139957448,0.0017615926612218,0.0001761592661221,0,0,0,0,0,0,0,0,0,0,0,0.0,10,1,0.0,0.0
142,82322,2005,6.711235413533834,201.80745639097745,24.51650022556391,164.35923308270677,0.0,84447.52936627685,61242.31226772258,128330.81170263232,184.6737511958184,93.969860375245,37.75452842724039,31.25300295840187,12.751052172022831,477.0653499772599,151.10937514448403,197.11053433855503,217.99800008851605,55.32540188242843,0.0022433098223539,0.0011414914649212,0.0004586201553319,0.0003796433876533,0.0001548924002335,0.0057951136995852,0.0018355892124156,0.0023943846643492,0.002648113506578,0.0006720609543309,133,1098.6086614312433,219.72173228624865,0.013345262037259,0.0026690524074518,1,0,0,0,0,1,1,1,1,0,5,1.0,5,1,0.0013510822485888602,0.0013510822485888602
143,106774,1993,3.627447296969698,85.94308424242423,16.523904606060604,127.18699999999995,0.0,57301.02729104786,56285.756503043245,81749.89150170279,483.7513794972265,882.0705599978896,213.64294749373985,642.3693982793002,1074.004599722524,544.1424161097387,1344.1579404911372,4046.698275646288,5761.453451774694,2593.190054095135,0.0045306102562161,0.0082610987693435,0.0020008892379581,0.0060161593485239,0.0100586715841171,0.0050962070926418,0.012588813198823,0.0378996598015086,0.0539593295350431,0.0242867182469059,165,17585.481023107674,1758.5481023107673,0.1646981570710816,0.0164698157071081,1,1,1,1,1,1,1,1,1,1,9,0.5294117647058824,17,1,0.015151960127254274,0.015151960127254274
144,38054,2005,8.632333333333333,275.2838405797101,12.850644739130432,234.08010144927536,0.0,261547.70748698743,37154.134727060526,204579.2034426753,27.02832599993126,33.06020092830158,14.010814577358074,32.78035174364708,22.564592483400613,62.83569647667571,48.40645548722568,61.09096387211571,85.29255951501771,14.22261697620458,0.0007102624165641,0.0008687707186708,0.0003681824401471,0.0008614167168667,0.0005929624345246,0.0016512244830156,0.0012720464468183,0.0016053756207525,0.0022413559550906,0.0003737482781364,69,271.8482923272394,54.36965846544788,0.0071437507838135,0.0014287501567627,0,0,0,0,0,1,1,1,1,0,4,0.8,5,2,0.00017044253313865993,0.00017044253313865993
145,73,2000,5.838425,195.7775,5.97222,318.4445,0.0,240468.3228625937,61539.751716721934,218870.0096815463,0.1818382083841396,0.0523526917522209,0.0096505852419398,0.0,0.0011428158204683,0.0070384347951549,1.4518401196981665,0.0050610414906456,0.0016325940292405,0.0166890200370947,0.0024909343614265,0.0007171601609893,0.0001321997978347,0.0,1.56550112392928e-05,9.641691500212257e-05,0.0198882208177831,6.932933548829668e-05,2.2364301770418283e-05,0.0002286167128369,2,1.7272455112490712,0.1727245511249071,0.0236608974143708,0.002366089741437,1,0,0,0,0,0,1,0,0,0,2,0.2,10,2,0.002036286509610605,0.002036286509610605
146,24819,2000,8.754313035714286,252.5222857142857,4.489583910714286,300.8645535714286,0.0,284915.8660310475,61538.7580726755,217995.6366985468,15.134521285384842,27.718284547677246,6.416452236894994,7.586659571934886,31.342647101973807,4.5875408171185486,51.04866184182574,74.19526507279365,71.33077552906634,117.0209902949182,0.0006097957728105,0.0011168171379861,0.0002585298455576,0.0003056795024753,0.0012628489101887,0.0001848398733679,0.0020568379806529,0.002989454251694,0.0028740390639859,0.0047149760383141,56,406.3817982995882,40.63817982995882,0.0163738183770332,0.0016373818377033,0,0,0,0,1,0,1,1,1,1,4,0.4,10,9,0.0006871641012195901,0.0006871641012195901
147,63,1990,4.170595,71.75463333333335,26.33333333333333,182.2128333333333,0.0,218161.5414385206,64138.80648354417,188440.9236607064,0.8325639500329263,0.1537218277779226,0.11594556419213,0.0329665835339874,0.0488191364356811,0.3153885480947678,0.3708773298274209,0.6412359907331797,0.3214567722993505,0.0720760438053204,0.0132153007941734,0.0024400290123479,0.0018404057808274,0.000523279103714,0.0007749069275504,0.0050061674300756,0.0058869417432923,0.0101783490592568,0.005102488449196,0.001144064187386,6,2.905051746732687,0.2905051746732687,0.0461119324878204,0.004611193248782,1,1,1,0,0,1,1,1,1,1,7,0.35,20,3,0.0034501381781722345,0.0034501381781722345
148,980,2002,4.3585460000000005,63.62778000000001,27.43888,183.9276,0.0,273379.8397953313,62204.36329220171,178612.96811001902,5.641179962102212,4.657012322244757,10.986994908261048,4.0248908092615086,1.776388979081285,8.072366388352743,5.284183183126335,9.20091713674173,15.073999243576887,1.130519258178735,0.0057563060837777,0.0047520533900456,0.0112112192941439,0.0041070314380219,0.001812641815389,0.0082371085595436,0.0053920236562513,0.0093886909558589,0.0153816318812009,0.0011535910797742,5,55.55025990658028,6.943782488322534,0.0566839386801839,0.0070854923350229,1,1,1,1,1,1,1,1,1,1,9,1.125,8,1,0.005750149088976338,0.005750149088976338
149,3103,2002,5.242438666666667,79.88332666666666,27.888886666666668,184.7907333333333,0.0,248189.3565974885,63819.16208583896,175963.567122639,8.018474323825618,6.897052567426837,28.885538676501167,4.064905955893309,5.0480362164408685,7.601884978301225,6.047600474062139,10.470705753908998,16.605902099673397,4.167324672289153,0.0025841038749035,0.0022227046623998,0.00930890708234,0.0013099922513352,0.0016268244332713,0.0024498501380281,0.0019489527792659,0.0033743814869187,0.0053515636802041,0.0013429986053139,15,82.89189882707026,10.361487353383785,0.0267134704566774,0.0033391838070846,1,1,1,0,1,1,1,1,1,1,8,1.0,8,4,0.0020221573153505748,0.0020221573153505748
150,24,2000,4.67113,113.667,19.1944,125.944,0.0,307684.77729751327,61536.95545950265,216063.0880578093,0.0352599022092723,0.1762995110463617,0.0376105623565571,0.0094026405891392,0.0235066014728482,0.0329092420619875,0.025857261620133,0.091675745744108,0.796873789929555,7.508008510427724,0.001469162592053,0.007345812960265,0.0015671067648565,0.0003917766912141,0.0009794417280353,0.0013712184192494,0.0010773859008388,0.0038198227393378,0.0332030745803981,0.3128336879344885,1,8.737403767457687,0.8737403767457688,0.3640584903107369,0.0364058490310736,1,1,1,0,0,1,1,1,1,1,7,0.7,10,2,0.03523704739608545,0.03523704739608545
151,53809,2000,3.181985287356322,71.43455747126437,41.54054942528735,128.35088505747126,0.0,209460.6498940766,46018.5880518714,168837.1819234785,234.3485658246336,543.4936289204948,593.6280328896058,700.2530429505384,211.94901135959287,913.8416801749944,633.6120280277987,412.983509683782,928.2006151564842,951.3008049084324,0.0043551927340153,0.0101004223999794,0.0110321327824268,0.0130136788074585,0.0039389137757548,0.0169830638029882,0.0117752054122507,0.0076749894940211,0.0172499138649014,0.0176792136056873,87,6123.610919896358,612.3610919896356,0.113802726679484,0.0113802726679484,1,1,1,1,1,1,1,1,1,1,9,0.9,10,2,0.010062417088094515,0.010062417088094515
152,164,1991,1.6336833333333332,22.21296666666667,51.75,135.43533333333332,0.0,99275.43379742668,61494.82256252484,110715.5402316934,3.135495367391884,2.9959109828298507,0.0087215532624179,6.54016312802001,1.8592755664145573,2.370089708745286,0.6783154295518229,1.033079718518622,15.061382365789369,0.2464290113007923,0.0191188741914139,0.0182677498953039,5.318020281962157e-05,0.0398790434635366,0.0113370461366741,0.0144517665167395,0.0041360696923891,0.006299266576333,0.0918376973523742,0.0015026159225658,3,33.92886283182461,3.392886283182461,0.20688330995015,0.020688330995015,1,1,0,1,1,1,1,1,1,1,8,0.4210526315789473,19,2,0.01944936965121965,0.01944936965121965
153,71854,2009,18.031833009708738,545.3395436893203,3.987862970873785,484.9776116504855,0.0,301884.0452732281,61416.61307419879,205506.0901581609,15.985513793203316,8.623037129930138,3.4586748335296456,8.368432224954915,12.126348457146268,21.387747576755693,18.197923406096265,13.364896502209866,6.342355113427786,15.760823697148131,0.0002224721489854,0.0001200077536383,4.81347570563872e-05,0.000116464389247,0.0001687637216737,0.0002976556291473,0.0002532624962576,0.000186000730679,8.826725183605346e-05,0.0002193451122713,103,15.760823697148131,15.760823697148131,0.0002193451122713,0.0002193451122713,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0
154,0,1991,1.37483,13.3333,44.4444,134.083,0.0,289717.3899574623,61496.61579285756,90468.3547886038,0.0,0.0,0.0,1.3341066167693523e-05,6.670533083846762e-06,0.0,0.006223607367229,0.0006670533083846,0.0026815542997063,3.335266541923381e-05,,,,,,,,,,,1,0.0096255792399908,0.000962557923999,,,0,0,0,0,0,0,0,0,0,0,0,0.0,19,2,0.0,0.0
155,27,1991,1.81442,20.6111,39.54165,135.16649999999998,0.0,139015.21577354276,61497.76877592599,85103.76474682566,0.4743987458538412,0.1588110178939312,0.0131319689364443,0.1890659020597845,0.4294819332807826,4.967411091219864,0.5245897449575043,0.0914923991789133,1.5508866022830905,0.4486950059191847,0.0175703239205126,0.005881889551627,0.0004863692198683,0.007002440817029,0.0159067382696586,0.1839781885636986,0.0194292498132409,0.0033886073769967,0.0574402445290033,0.0166183335525623,2,8.847964411583341,0.8847964411583341,0.3277023856141978,0.0327702385614197,1,1,0,1,1,1,1,1,1,1,8,0.4210526315789473,19,2,0.03148795831591954,0.03148795831591954
156,796,1989,18.366125,712.86125,57.291675,236.125,0.0,307548.1356902512,61525.77988795735,195404.08658641772,0.0,0.0,0.0,0.0003589629413444,0.0,0.0,0.0,0.0007247681517132,0.0,0.0319562733616266,0.0,0.0,0.0,4.509584690256647e-07,0.0,0.0,0.0,9.105127534085802e-07,0.0,4.0146072062344974e-05,4,0.0330400044546842,0.0033040004454684,4.150754328477921e-05,4.150754328477921e-06,0,0,0,0,0,0,0,0,0,0,0,0.0,21,0,0.0,0.0
157,2996,1989,19.768666666666665,1032.4210833333334,49.844908333333336,223.17825,0.0,307645.4940691571,61529.09881383144,191276.16090571028,0.0,0.032326226934229,0.0,0.0,0.0,0.1038107063107609,0.0,0.0,0.0812689801924576,0.0,0.0,1.078979537190556e-05,0.0,0.0,0.0,3.4649768461535684e-05,0.0,0.0,2.712582783459868e-05,0.0,12,0.2174059134374475,0.0217405913437447,7.256539166803991e-05,7.256539166803992e-06,0,0,0,0,0,0,0,0,0,0,0,0.0,21,1,0.0,0.0
158,0,1989,20.1591,630.306,45.1111,217.222,0.0,307651.7777257683,61530.35554515366,206468.52638484893,0.0,2.547217786892784e-08,0.0,0.0,0.0,1.2736088934463917e-08,0.0,0.0,0.0,0.0,,,,,,,,,,,1,3.820826680339175e-08,3.820826680339175e-09,,,0,0,0,0,0,0,0,0,0,0,0,0.0,21,1,0.0,0.0
159,672,1989,18.751166666666663,743.7040000000001,47.03703333333333,219.898,0.0,307649.8105550975,61529.9621110195,208670.6673241293,0.0,0.0564949477840522,0.0,0.0,0.0,0.1020501861415927,0.0,0.0,0.0738027122495666,0.0,0.0,8.406986277388723e-05,0.0,0.0,0.0,0.000151860396044,0.0,0.0,0.000109825464657,0.0,3,0.2323478461752116,0.0232347846175211,0.000345755723475,3.457557234750173e-05,0,0,0,0,0,0,0,0,0,0,0,0.0,21,2,0.0,0.0
160,6,2000,8.149083333333333,240.0003333333333,2.157408,302.50933333333336,0.0,275717.43925437285,61538.47733252986,216957.74510491337,0.0003420218960484,0.0047601054941826,0.0001315468830955,2.6309376619108003e-05,2.6309376619108003e-05,0.0,0.0003145560818021,0.0001052375064764,0.0025589055642986,0.0003729428253368,5.700364934140068e-05,0.0007933509156971,2.192448051592333e-05,4.384896103184667e-06,4.384896103184667e-06,0.0,5.242601363369436e-05,1.7539584412738667e-05,0.0004264842607164,6.215713755613556e-05,3,0.0086379350044788,0.0008637935004478,0.0014396558340798,0.0001439655834079,0,0,0,0,0,0,0,0,0,0,0,0.0,10,2,0.0,0.0
161,8,2000,17.5751,393.194,4.88889,305.472,0.0,307692.4790087253,61538.49580174506,216068.49637057155,0.0,0.0007678349187376,0.0007678349187376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59793648422064e-05,9.59793648422064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0015356698374753,0.0001535669837475,0.0001919587296844,1.919587296844128e-05,0,0,0,0,0,0,0,0,0,0,0,0.0,10,3,0.0,0.0
162,40896,1998,4.645702142857142,215.48054571428568,4.168254242857143,212.3329,0.0,266136.56987875985,49240.88429101528,199631.8695886708,64.26853261664343,138.9682072310789,36.23927696611805,110.38648923669564,147.11413053009292,78.35524533545482,155.6684429302833,216.73189079183123,168.77522979001282,270.8819478707506,0.0015715114587403,0.0033980880093671,0.0008861325549226,0.0026992001476109,0.0035972743185175,0.0019159635498692,0.0038064466678962,0.0052995865314903,0.0041269373481517,0.0066236783027863,70,1387.3893932989615,138.73893932989617,0.0339248188893525,0.0033924818889352,1,1,1,1,1,1,1,1,1,1,9,0.75,12,0,0.0020746263090813755,0.0020746263090813755
163,67628,2005,8.5680434,280.256679,17.694443460000002,192.40663000000004,0.0,152351.08076437953,61533.95237293607,172876.30472183938,64.30512759205648,170.3799671226666,135.84563711348792,221.57596010410376,53.31324734812304,25.53706948489245,6.744515044661692,12.105238307180151,15.111010655679674,7.949973789224176,0.0009508654343179,0.0025193701887186,0.002008718831157,0.0032763938029234,0.0007883309775259,0.0003776108931935,9.972962448485378e-05,0.0001789974316434,0.0002234431101863,0.0001175544713613,100,67.44780728163813,13.489561456327626,0.0009973355308694,0.0001994671061738,1,1,1,1,0,0,0,0,0,0,4,0.8,5,1,0.0,0.0
164,33051,2000,4.813936486486486,210.14945135135136,7.250643945945946,245.27848648648643,0.0,281520.90043352626,45875.36249814252,190904.6880794037,27.80719257256393,34.16016326855316,14.649021082203552,31.443525992357426,67.92617401457305,81.4361641557254,35.86172341326448,28.29031209343955,80.78873927451876,64.32890975732724,0.0008413419434378,0.0010335591440063,0.0004432247460652,0.0009513638314228,0.0020551927026284,0.0024639546203057,0.0010850420082074,0.0008559593383994,0.0024443659578989,0.001946352901798,37,466.69192562452656,46.66919256245266,0.0141203571941704,0.001412035719417,0,0,0,0,1,1,1,0,1,1,4,0.4,10,2,0.00028796017204654994,0.00028796017204654994
165,55168,2006,10.646021696428573,311.9553910714285,26.30010107142857,185.4008125,0.0,159562.94956303897,61536.26533982341,177657.8295019881,13.258360286600166,68.11712642955108,32.8415306670776,22.232975467224744,57.51027668316009,13.771895298073757,14.594437509343496,10.26269828621464,25.22672544954975,2.981237961627708,0.0002403270063551,0.0012347216942711,0.0005953003673701,0.0004030049207371,0.0010424571614551,0.0002496355731234,0.0002645453434843,0.0001860262885407,0.0004572709804515,5.403926119539784e-05,112,53.06509920673559,13.266274801683895,0.0009618818736719,0.0002404704684179,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,0.0,0.0
166,101497,1998,4.994075353383458,203.24852631578943,4.6194661203007525,232.20193233082708,0.0,189085.98525734892,49228.08654920457,190313.77621123687,225.96331677707616,200.62075427756795,66.5892584386924,156.4384189211005,149.215154241223,121.04195119190236,68.92287375991113,22.69215640177861,161.73503577203613,102.21859869750816,0.0022263053762877,0.0019766175776384,0.0006560711985447,0.0015413107670285,0.0014701434943025,0.0011925667871158,0.000679063162063,0.000223574651485,0.0015934957266917,0.0010071095569081,133,1275.4375184787964,127.54375184787963,0.0125662582980659,0.0012566258298065,1,1,0,1,1,0,0,0,0,0,4,0.3333333333333333,12,3,0.000203938391090185,0.000203938391090185
167,8,2006,17.5751,393.194,4.88889,305.472,0.0,307692.4790087253,61538.49580174506,216068.49637057155,0.0,0.0007678349187376,0.0007678349187376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59793648422064e-05,9.59793648422064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,0.0,0.0
168,27552,2006,9.943450625,339.677625,14.019099791666669,321.269625,0.0,274149.85729667376,61540.687172367776,212027.21685929853,27.24901958473109,18.302779453933432,3.0232368858826715,4.269036588844906,44.37845344939836,1.4270992494509738,85.70706395034631,56.07704585871623,14.118402223742454,24.28001474660165,0.0009890033240683,0.0006642994865684,0.0001097284003296,0.0001549447077832,0.0016107162256605,5.179657554627518e-05,0.0031107383837959,0.0020353167050927,0.0005124274906991,0.0008812432762268,48,180.18252677940663,45.045631694851664,0.0065397258558147,0.0016349314639536,1,0,0,0,1,0,1,1,0,0,4,1.0,4,5,0.00069805560798035,0.00069805560798035
169,68717,2006,13.582405922330098,329.5963495145631,12.693908155339804,513.4042621359224,0.0,298264.0103131273,54869.10177885525,204466.7169327149,100.61672897893352,83.65757601314954,39.26642161702527,20.248022461417737,3.3233803978037173,7.495222699877575,2.647955214443804,246.69110057181345,437.1878836778609,205.3537554009815,0.0014642188829392,0.0012174218317614,0.0005714222334651,0.0002946581262484,4.836329289409778e-05,0.0001090737765018,3.853420863023421e-05,0.0035899573696729,0.0063621503220143,0.0029883981460334,103,891.8806948650997,222.97017371627493,0.0129790400463509,0.0032447600115877,1,0,0,0,0,0,0,1,1,1,3,0.75,4,1,0.002077296585470775,0.002077296585470775
170,52292,2006,14.426270315789472,304.81757263157886,7.700875168421052,494.4836736842104,0.0,305176.3830800225,51210.70911893398,209500.2674395086,6.042966064425061,28.61315024538957,54.44825241030167,64.00467787280655,7.809920771034944,22.145385890671392,1.688513304617245,25.2020856995312,70.73254922774065,10.662137792135162,0.0001155619609964,0.0005471802617109,0.0010412348430027,0.0012239860374972,0.0001493521144923,0.0004234947198552,3.229008843833177e-05,0.0004819491642991,0.0013526457054184,0.0002038961560493,95,108.28528602402426,27.071321506006065,0.0020707811142053,0.0005176952785513,0,0,1,0,0,0,0,0,0,0,1,0.25,4,1,0.0,0.0
171,148517,2006,5.781684801980198,107.09225693069308,33.43605594059406,278.8264554455446,0.0,298528.5196682296,46819.03469935882,202161.65275283327,706.9146707153118,967.8678156896048,410.9159885466068,1597.130274788413,339.42787608071615,1850.9943447826752,1315.107159661085,749.0197638152031,1832.0177241129643,1358.8351478149702,0.0047598232573733,0.0065168823480787,0.0027667942965896,0.0107538549444737,0.0022854479694628,0.0124631816208425,0.0088549267737773,0.0050433267828949,0.0123354075567979,0.0091493576345803,202,5254.979795404222,1313.7449488510556,0.0353830187480505,0.0088457546870126,1,1,1,1,1,1,1,1,1,1,9,2.25,4,1,0.0073954494921697,0.0073954494921697
