id,area,slope,elev,distroad,distcapital,peatdepth,biomasscarbonruesch,soilcarbon,biomasscarbonbaccini,defor2000,defor2001,defor2002,defor2003,defor2004,defor2005,defor2006,defor2007,defor2008,defor2009,defor2000prop,defor2001prop,defor2002prop,defor2003prop,defor2004prop,defor2005prop,defor2006prop,defor2007prop,defor2008prop,defor2009prop,num_cells
169,68717,13.582405922330098,329.5963495145631,12.693908155339804,513.4042621359224,0.0,298264.0103131273,54869.10177885525,204466.7169327149,100.61672897893351,83.65757601314954,39.26642161702527,20.248022461417737,3.3233803978037173,7.4952226998775755,2.647955214443804,246.69110057181342,437.1878836778609,205.3537554009815,0.0014642188829392074,0.0012174218317614206,0.0005714222334651582,0.00029465812624849364,4.836329289409778e-05,0.00010907377650184926,3.853420863023421e-05,0.003589957369672911,0.006362150322014362,0.0029883981460334633,103
170,52292,14.426270315789473,304.81757263157886,7.700875168421052,494.48367368421043,0.0,305176.3830800225,51210.70911893398,209500.2674395086,6.042966064425061,28.61315024538957,54.44825241030167,64.00467787280655,7.809920771034944,22.145385890671392,1.688513304617245,25.202085699531196,70.73254922774065,10.662137792135162,0.00011556196099642508,0.0005471802617109609,0.0010412348430027857,0.0012239860374972569,0.0001493521144923687,0.0004234947198552626,3.229008843833177e-05,0.00048194916429915085,0.001352645705418432,0.0002038961560493988,95
171,148517,5.781684801980198,107.09225693069307,33.43605594059406,278.8264554455446,0.0,298528.51966822956,46819.03469935882,202161.65275283327,706.9146707153118,967.8678156896048,410.9159885466068,1597.130274788413,339.42787608071615,1850.9943447826752,1315.107159661085,749.0197638152031,1832.0177241129645,1358.8351478149702,0.004759823257373309,0.006516882348078703,0.0027667942965896616,0.010753854944473784,0.0022854479694628636,0.012463181620842565,0.008854926773777312,0.0050433267828949085,0.012335407556797972,0.009149357634580352,202
172,72081,10.928913771929825,339.9259228070175,20.453457719298243,258.7833947368421,0.0,280465.67812834895,47851.67057090839,209798.44039422198,123.12117214630128,131.64902302992374,42.976998702584794,37.32131457931366,81.53709996266409,53.032677554860626,48.27830941471128,72.45257573874277,125.91943927218391,63.13921675359216,0.0017080946733022749,0.0018264039487510403,0.0005962319987595177,0.0005177691011405732,0.0011311871361754705,0.0007357372616204079,0.0006697785743082266,0.0010051549748025521,0.001746915820704262,0.0008759481243821834,114
173,63324,3.807811340206186,78.70932886597939,11.553265907216495,165.5990824742268,0.0,176131.94739219578,61791.715677701795,156732.00519545595,362.1385497701174,305.48496049254555,526.9763964025661,504.38464618813356,265.6534046354445,269.2744679757244,405.4064885943004,255.11169838514914,640.1225945234529,211.42990030794337,0.005718819875088709,0.004824157673118337,0.008321906329394323,0.007965141908093828,0.004195145673606286,0.00425232878491132,0.0064020985502226705,0.004028673147387233,0.010108688562368974,0.003338858889330165,97
174,0,4.41514,45.0278,31.0278,185.944,0.0,263961.6620532572,68383.85027286457,186004.0727421916,5.247257303185966e-07,4.1978058425487723e-08,1.2593417527646318e-07,1.679122337019509e-07,7.556050516587792e-07,6.08681847169572e-07,1.385275928041095e-06,6.296708763823159e-07,2.035935833636155e-06,4.6175864268036505e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
175,95493,4.446884935064935,150.5022,17.10992,137.61725974025975,0.0,280012.69403425563,74160.26155206656,199525.63890467133,134.20558934598026,235.98063400674934,419.4109836157975,350.39314332553727,290.37347974844613,697.6496991005622,334.2335093890799,160.98265531472856,995.5945821217601,582.1041300947219,0.0014053971426804086,0.0024711825370105594,0.004392059979430926,0.0036693071044530726,0.003040782881975078,0.007305767952630687,0.0035000838740963203,0.0016858058215233427,0.010425838355918865,0.006095778016134396,154
176,69567,4.675557398373984,113.38043170731706,38.57234170731706,148.55192682926833,0.0,184221.40922303044,85621.24468837025,145071.72446898386,560.539283638331,1124.185849935419,190.27834990645945,1175.867299213832,593.3356876638768,1448.6880469873856,1254.2816100799378,844.0349913263516,2951.5099371312954,400.6789575184796,0.008057545727691736,0.016159757499035733,0.002735181190887338,0.016902659295554387,0.008528981955005632,0.020824357051294227,0.018029836130348264,0.012132692100081239,0.04242686815776583,0.005759612424259772,123
177,141936,6.403493155555555,193.80296666666663,28.836788875555555,67.60111066666668,0.0,209964.00059485945,92582.79776686721,184743.43129591504,451.6143289848696,601.1670659327239,306.00980503677187,324.28578765307986,525.920112463501,1132.2199860877404,894.4538908743992,474.1783844280805,1508.1185853291338,184.05558356350005,0.003181816656696466,0.004235479835508425,0.0021559703319578676,0.0022847324685286315,0.003705332772964583,0.007976975440252934,0.0063018113154830295,0.003340790105597456,0.010625342304483245,0.001296750532377269,225
178,36519,5.062093615384614,104.53633076923077,7.465810692307692,214.64106153846154,0.0,122304.53232290324,41914.80292356543,124647.19392519405,339.2888360935382,208.18494337458347,155.2451840406211,546.7507905759754,675.8694984795436,703.9951347460942,1005.4036267904356,3.9338403969848654,357.41157663974883,212.2641951822442,0.00929074827058622,0.005700729575688915,0.004251079822575128,0.014971680237026629,0.01850733860400185,0.019277503073635485,0.027530973651809624,0.00010772037561228033,0.009787003385627997,0.005812431752847674,65
