,id,area_degs_estimate,bl_intersect,br_intersect,tl_intersect,tr_intersect,center_intersect,bl_residual,br_residual,tl_residual,tr_residual,center_residual
23,46991,0.0003778622729221537,6.874269068848896e-07,0.00024309708966751395,0.0005306366426189453,0.0007313463346876538,0.00037938290878298197,-0.00037717484601526883,-0.00013476518325463975,0.00015277436969679157,0.0003534840617655001,1.520635860828264e-06
24,146059,0.00033243774811071096,0.0,0.0,0.00040532696520604477,0.0005973314048614019,0.00032814947174189557,-0.00033243774811071096,-0.00033243774811071096,7.288921709533382e-05,0.0002648936567506909,-4.288276368815389e-06
25,48914,0.0006079165041561213,0.0004083968238966945,9.681132089931136e-05,0.0007314503392252796,0.0007190543297091737,0.0006135082256018881,-0.00019951968025942675,-0.0005111051832568099,0.00012353383506915835,0.00011113782555305244,5.591721445766837e-06
26,187242,0.00045275365320044666,0.0005262686184638503,3.4490459837483314e-05,0.0006314146312766744,7.469374946922271e-05,0.00044141703078553844,7.351496526340366e-05,-0.0004182631933629633,0.00017866097807622778,-0.00037805990373122395,-1.1336622414908216e-05
27,184567,0.00034151541688043173,5.374351668405965e-06,0.00031588004536434216,0.000591637716395141,0.0007236578223131753,0.00039994989724107313,-0.00033614106521202575,-2.5635371516089574e-05,0.0002501222995147093,0.00038214240543274356,5.8434480360641404e-05
28,111366,0.0006865290689514553,0.000704698215032674,0.0004768421123543701,0.0007312143929656614,0.0007312143929656614,0.0007312143929660471,1.816914608121869e-05,-0.00020968695659708518,4.468532401420613e-05,4.468532401420613e-05,4.468532401459178e-05
29,85265,0.0005343767869895421,4.335173665189621e-05,0.0006441947537943937,0.0005173998297570851,0.0007320229958760732,0.0005574399113116223,-0.0004910250503376459,0.00010981796680485157,-1.6976957232457072e-05,0.000197646208886531,2.3063124322080116e-05
30,94326,0.0006235008158333492,0.0007000699833506575,0.0007278234057564711,0.0004756649061633911,0.00016112792125079565,0.0006709291788282868,7.656916751730837e-05,0.00010432258992312197,-0.00014783590966995804,-0.0004623728945825535,4.742836299493768e-05
31,69963,0.0007362430701877593,0.0002918982393327517,0.00038362434630854326,0.0007378828097650148,0.0007378828097650148,0.0007085922901988349,-0.00044434483085500757,-0.000352618723879216,1.6397395772555596e-06,1.6397395772555596e-06,-2.765077998892441e-05
32,76178,0.0006776352023905671,0.0007330188487394106,0.00017804924010884812,0.0007330188487394106,0.0002852595944787155,0.0006624239711151879,5.5383646348843474e-05,-0.000499585962281719,5.5383646348843474e-05,-0.0003923756079118516,-1.5211231275379165e-05
33,72959,0.0007293323447890993,0.0007350493956441089,3.7671343591002796e-05,0.0007350493956441089,0.00010433496159261351,0.0004223486973289213,5.717050855009683e-06,-0.0006916610011980964,5.717050855009683e-06,-0.0006249973831964858,-0.00030698364746017796
34,74905,0.0007164031633090283,0.0006832181115432711,2.0876040995121216e-05,0.0007335185972451244,0.00013287663397757596,0.00043488265331804874,-3.318505176575718e-05,-0.0006955271223139071,1.7115433936096096e-05,-0.0005835265293314524,-0.00028152050999097957
35,180156,0.00023834790488113478,2.9326801472282113e-05,0.0007321266702841083,2.981463586120077e-05,0.0007321266702841083,0.00039563405380860933,-0.00020902110340885268,0.0004937787654029735,-0.00020853326901993402,0.0004937787654029735,0.00015728614892747454
36,185096,0.0002585508128372476,0.0005726002233485492,0.0006115061775693082,0.0,0.0,0.00027348899708744165,0.0003140494105113016,0.00035295536473206054,-0.0002585508128372476,-0.0002585508128372476,1.4938184250194025e-05
37,182884,4.562432961842632e-05,0.00019215850766883077,0.0,0.0006713150651279944,0.0001013552414724886,0.0001471506135420874,0.00014653417805040445,-4.562432961842632e-05,0.0006256907355095681,5.5730911854062286e-05,0.00010152628392366106
38,190403,0.0002283386535532754,0.000271120250509072,3.919623058654365e-05,0.0004790066633267219,0.00033458862069669286,0.0002273856017547708,4.27815969557966e-05,-0.00018914242296673176,0.0002506680097734465,0.00010624996714341745,-9.530517985046022e-07
39,7035,0.00035894605504223424,0.00032938077541039555,0.0,0.0007247545624049033,0.00035523766279152777,0.0003223176624781113,-2.9565279631838686e-05,-0.00035894605504223424,0.0003658085073626691,-3.70839225070647e-06,-3.662839256412295e-05
40,171771,0.0002043021683260137,0.0007166779950337018,9.431049666962512e-05,0.0002834118353861453,0.0,0.00023146267006785395,0.0005123758267076881,-0.00010999167165638859,7.910966706013161e-05,-0.0002043021683260137,2.7160501741840245e-05
41,155592,0.0007301133804608062,0.000731758603736684,0.0004596225942134656,0.0007350134702617855,0.0007350134702617855,0.0007350134702625566,1.6452232758778097e-06,-0.0002704907862473406,4.900089800979326e-06,4.900089800979326e-06,4.900089801750411e-06
42,171018,0.0003711843814000377,0.0,0.0,0.0006285117461306269,0.0005185018052899843,0.00021174800690293105,-0.0003711843814000377,-0.0003711843814000377,0.0002573273647305892,0.00014731742388994663,-0.00015943637449710663
43,189811,0.0001267712973916174,0.00021755852087184462,0.000463016119661726,0.0005368643993832069,6.242624588291258e-05,5.3308351474493104e-05,9.078722348022721e-05,0.00033624482227010864,0.0004100931019915895,-6.434505150870482e-05,-7.34629459171243e-05
44,194489,0.000697175739886421,0.0004716670467903188,0.00045070427979087353,0.0007313032236570849,0.0007313032236570849,0.0007291155686643697,-0.00022550869309610218,-0.00024647146009554744,3.412748377066394e-05,3.412748377066394e-05,3.1939828777948756e-05
45,138753,0.0007088291266765366,0.0007315896949643152,0.0005862408943619926,0.0007119790132421199,0.00022439351445356344,0.0007130226436294679,2.276056828777863e-05,-0.00012258823231454398,3.1498865655833503e-06,-0.00048443561222297313,4.1935169529313e-06
46,179581,0.0007313310109908799,0.00031450488522002083,0.0007018774359224558,0.0007321445048851847,0.0007321445048851847,0.0007275795096641211,-0.00041682612577085903,-2.945357506842401e-05,8.134938943048014e-07,8.134938943048014e-07,-3.7515013267587233e-06
47,72972,0.0007086090768775966,0.0005158115795030186,0.00022365203668465886,0.0007347329138135619,0.0006249931989598592,0.0006776076693311583,-0.00019279749737457802,-0.0004849570401929378,2.6123836935965268e-05,-8.361587791773741e-05,-3.100140754643834e-05
48,83339,0.0006646083218023626,0.0005852113464291933,0.0007057425014607885,0.0003630058789948483,0.0001526155997188099,0.0006171014885938285,-7.93969753731693e-05,4.11341796584259e-05,-0.0003016024428075143,-0.0005119927220835526,-4.750683320853407e-05
49,161878,0.00046537679891860655,0.00017290780674084072,0.0007335185972447389,0.00017209898873943842,0.0007335185972447389,0.0005392626963625091,-0.00029246899217776583,0.0002681417983261323,-0.0002932778101791681,0.0002681417983261323,7.388589744390255e-05
50,19798,0.000505167402496043,0.0007321266702841083,0.0004951953422878297,0.0006215935347061085,3.6538788002795662e-06,0.00046183100044694674,0.00022695926778806537,-9.972060208213217e-06,0.00011642613221006558,-0.0005015135236957634,-4.333640204909621e-05
51,174322,0.0007299704147906983,0.0007324117874154043,0.0007324117874154043,0.0007165179365919156,0.0005440068439931906,0.0007324117874154164,2.4413726247059925e-06,2.4413726247059925e-06,-1.3452478198782715e-05,-0.0001859635707975077,2.441372624718027e-06
52,150792,0.0006707211676365975,0.0004039090395708819,0.0002858139140861154,0.0007370562281720851,0.0007370562281720851,0.0007179180055557878,-0.00026681212806571564,-0.00038490725355048213,6.633506053548759e-05,6.633506053548759e-05,4.7196837919190305e-05
53,8472,0.00043914575504784667,2.5728221163947977e-05,0.0005485300834412017,0.00026280296325233794,0.0007346304452473272,0.00048047485648664977,-0.0004134175338838987,0.00010938432839335507,-0.00017634279179550873,0.0002954846901994805,4.13291014388031e-05
54,136080,0.0006956382732730218,0.0003526618233275703,0.0004326728132204425,0.0007313953807773243,0.0007313953807773243,0.0006972005097761501,-0.0003429764499454515,-0.0002629654600525793,3.575710750430253e-05,3.575710750430253e-05,1.5622365031283704e-06
55,41434,0.0007271333931170507,0.0007311955908443471,0.0006880676212659109,0.0007311955908443486,0.0002907971885184075,0.0007050901526306326,4.062197727296439e-06,-3.906577185113977e-05,4.062197727297957e-06,-0.00043633620459864315,-2.2043240486418017e-05
56,73030,0.0001640674661052364,0.00030145640194773033,0.0007071869092296574,0.0,6.141073286437387e-06,0.0002174989259687665,0.00013738893584249392,0.0005431194431244211,-0.0001640674661052364,-0.00015792639281879902,5.343145986353009e-05
57,192494,0.0007263566746563263,0.0007312315516674426,0.0007312315516674426,0.00042569317421993475,0.0006959086911218222,0.0007312315516674426,4.874877011116271e-06,4.874877011116271e-06,-0.00030066350043639155,-3.0447983534504126e-05,4.874877011116271e-06
58,147808,0.0007227301418355958,0.0007383168304798133,0.0007378623166599313,0.0004819723930907798,0.0005238702075734563,0.0007383168304790422,1.5586688644217547e-05,1.5132174824335513e-05,-0.00024075774874481596,-0.00019885993426213945,1.5586688643446462e-05
59,179297,0.0006800976149694852,0.00011167677890251052,0.0007238645486410748,0.0,0.0006209241702636574,0.0003446969330028843,-0.0005684208360669747,4.3766933671589574e-05,-0.0006800976149694852,-5.9173444705827864e-05,-0.00033540068196660094
60,50236,0.000682795336032663,0.00023928035031629005,0.000731566431463953,0.0004328005177130847,0.000731566431463953,0.0006849377781991337,-0.00044351498571637294,4.877109543129001e-05,-0.0002499948183195783,4.877109543129001e-05,2.1424421664706546e-06
61,21067,0.0006986593018226376,0.0007320062533648004,0.0003185642115798249,0.0007320062533648004,0.0006429746245212918,0.0006935137683827016,3.3346951542162734e-05,-0.00038009509024281273,3.3346951542162734e-05,-5.568467730134583e-05,-5.145533439936015e-06
62,137426,0.0006404339208390163,0.0005208336638464311,5.318972765509069e-05,0.0007314600618715875,0.0004535086718742185,0.0005780250047037399,-0.00011960025699258518,-0.0005872441931839256,9.102614103257117e-05,-0.00018692524896479778,-6.240891613527638e-05
63,43287,0.00032742854971838127,0.000701196903347883,0.00024945511268955,0.000236664321922137,0.0,0.0001900437972717438,0.00037376835362950173,-7.797343702883126e-05,-9.076422779624428e-05,-0.00032742854971838127,-0.00013738475244663747
64,98713,0.000707903609632883,0.0007314733050163707,0.0007314733050163707,0.0003685717086197069,0.0005676472280477218,0.0007314733050167563,2.356969538348775e-05,2.356969538348775e-05,-0.0003393319010131761,-0.0001402563815851612,2.356969538387329e-05
65,13264,0.00040641822835684247,0.0007330188487394106,0.0005411384492274237,0.0003623881652864153,1.0237782826151022e-05,0.00047090463889185345,0.0003266006203825681,0.00013472022087058128,-4.403006307042716e-05,-0.00039618044553069143,6.448641053501098e-05
66,148882,0.0006985290599108808,0.0007378828097650148,0.0007378828097650148,0.00031217838112930106,0.00029938478863430535,0.0006689819738869298,3.935374985413408e-05,3.935374985413408e-05,-0.0003863506787815797,-0.0003991442712765754,-2.9547086023950977e-05
67,131847,0.0005590211995168339,0.00042421510040549883,3.051513626256547e-05,0.0007312777319264733,0.0007297258804862787,0.0005017741697595968,-0.00013480609911133503,-0.0005285060632542683,0.00017225653240963946,0.00017070468096944482,-5.724702975723711e-05
68,106112,0.0006703572264207889,0.0007312987924594281,0.0003489673651955449,0.0006777792687650398,0.0003032099343790188,0.0006205270766642806,6.094156603863915e-05,-0.000321389861225244,7.42204234425092e-06,-0.0003671472920417701,-4.983014975650836e-05
69,64149,0.000720029881894401,0.0007362026075025268,0.0007397567279737481,0.00029341972815146225,0.0007193217537070051,0.000733494102223924,1.6172725608125838e-05,1.9726846079347066e-05,-0.00042661015374293875,-7.081281873958997e-07,1.3464220329522996e-05
70,190884,0.00028927463507030256,0.00038019059266725715,0.0007009741546231156,0.0,3.066415425525175e-05,0.00023195843153360685,9.091595759695459e-05,0.000411699519552813,-0.00028927463507030256,-0.0002586104808150508,-5.731620353669571e-05
71,2162,0.00048250904840492704,0.0007372803795664879,0.0005111760269172682,0.0003429595344020881,1.9081737757015644e-06,0.00040161094903323633,0.0002547713311615609,2.8666978512341195e-05,-0.00013954951400283892,-0.00048060087462922546,-8.089809937169071e-05
72,78957,0.0006266893894572789,0.0007324940915730452,0.0002219060652243654,0.0007324940915730452,0.00011486231874630103,0.0005431869122596895,0.00010580470211576638,-0.00040478332423291344,0.00010580470211576638,-0.0005118270707109778,-8.350247719758933e-05
73,193784,0.0006052583166202592,0.0007135230090265351,0.000731184543568871,5.1443582631800514e-05,0.00012139561125395405,0.00047347823948426016,0.00010826469240627593,0.00012592622694861176,-0.0005538147339884587,-0.00048386270536630513,-0.00013178007713599905
74,36540,0.0007279223261026911,0.00048699175236037104,0.0005785791357095293,0.0007062106100872517,0.0007053345082374104,0.0006543494047574475,-0.00024093057374232002,-0.00014934319039316176,-2.1711716015439318e-05,-2.258781786528062e-05,-7.357292134524353e-05
75,172889,0.0004964682176220002,0.0006311981788827665,0.00028267018155697616,0.0007324940915734309,0.0007324940915734309,0.0007048974626699921,0.0001347299612607663,-0.00021379803606502403,0.0002360258739514307,0.0002360258739514307,0.00020842924504799187
76,131378,0.00047857675418809656,0.00020986835277992543,0.0007312717805934023,1.684317079409813e-06,0.0005491282160726071,0.00038865820680469365,-0.0002687084014081711,0.0002526950264053058,-0.00047689243710868673,7.055146188451059e-05,-8.99185473834029e-05
77,8232,0.000255671540542238,0.0004223008666237309,2.771887718418711e-05,0.0007351577843067546,0.00018416377325853657,0.000443850792683626,0.00016662932608149292,-0.00022795266335805088,0.0004794862437645166,-7.150776728370142e-05,0.00018817925214138802
78,129643,0.00033149981542807735,0.0007254024167342309,0.0006207393421654557,2.4167785558505893e-05,0.0,0.00033213538383386823,0.00039390260130615353,0.0002892395267373784,-0.00030733202986957145,-0.00033149981542807735,6.355684057908831e-07
79,45263,0.000419269418699067,0.0007220171326717896,0.00038370883145875506,0.00026858104939337307,0.00035657795699782144,0.0005570017131036479,0.0003027477139727226,-3.556058724031195e-05,-0.00015068836930569394,-6.269146170124557e-05,0.00013773229440458085
80,54076,0.00010250444645492799,0.0006288897099724137,5.183797978632214e-05,0.00013254553592352737,0.0,8.253924111896525e-05,0.0005263852635174857,-5.066646666860585e-05,3.0041089468599378e-05,-0.00010250444645492799,-1.996520533596274e-05
81,78445,0.0005941855891553387,0.000732557575671339,0.00028033943680354375,0.000732557575671339,0.00022456811813945926,0.0005751287631634955,0.00013837198651600038,-0.0003138461523517949,0.00013837198651600038,-0.00036961747101587944,-1.9056825991843216e-05
82,62128,0.00013848202273352114,0.0004096755112911805,0.0,0.0006107075795759068,0.00017576222463912917,7.16592164179403e-05,0.00027119348855765937,-0.00013848202273352114,0.00047222555684238573,3.728020190560803e-05,-6.682280631558084e-05
83,170345,0.00011559502295262941,0.0005014583075262847,0.0,0.000718475760447053,0.000653911472555864,0.000369795971526979,0.0003858632845736553,-0.00011559502295262941,0.0006028807374944236,0.0005383164496032346,0.0002542009485743496
84,66581,0.00017653137787401177,0.00016300993966714743,0.0006786939183153698,5.533482643947464e-07,2.1362568245419082e-06,0.0002054683921524115,-1.352143820686433e-05,0.000502162540441358,-0.000175978029609617,-0.00017439512104946986,2.8937014278399736e-05
85,5358,0.00039113767725525834,4.3476746524227684e-05,0.00015869942738358373,0.0007209377856662644,0.0007364516935772318,0.000489046942709819,-0.0003476609307310307,-0.0002324382498716746,0.0003298001084110061,0.0003453140163219735,9.790926545456065e-05
86,153049,0.0004448227348700577,0.00042698797067849265,0.0006075318594057805,0.000550998590248719,0.0006699952299394549,0.000447358358202949,-1.7834764191565055e-05,0.0001627091245357228,0.00010617585537866126,0.0002251724950693972,2.5356233328912865e-06
87,45251,0.00048020974118439646,0.0007311435140300582,0.0001381161701607129,0.0005678294280078226,0.0,0.0003559051812759302,0.0002509337728456617,-0.00034209357102368354,8.761968682342614e-05,-0.00048020974118439646,-0.00012430455990846627
88,83461,0.0007247878460784445,0.0007321089354327603,0.0007321089354327603,0.00022706865994658667,0.0005245681470761523,0.0007023526102519208,7.32108935431585e-06,7.32108935431585e-06,-0.0004977191861318577,-0.0002002196990022922,-2.2435235826523685e-05
89,34210,0.00014461645412164334,0.00034079760095956493,0.0006548442738641532,0.0,0.00023700872348311194,0.00014251933130898407,0.0001961811468379216,0.0005102278197425098,-0.00014461645412164334,9.23922693614686e-05,-2.0971228126592703e-06
90,147729,0.00035769733330876137,0.0003343885382106704,0.0007256520771507086,0.0005913475808561442,0.0004971785987601156,0.00036424983913627417,-2.3308795098090978e-05,0.0003679547438419472,0.00023365024754738283,0.00013948126545135426,6.5525058275127976e-06
91,134399,0.00024621737722908403,0.0,0.0002462880226887656,0.00011823945203134209,0.0007081750776490649,0.00024531257770114124,-0.00024621737722908403,7.064545968154352e-08,-0.00012797792519774194,0.0004619577004199809,-9.047995279427975e-07
92,64156,0.0003386195154135498,0.000551606321373831,0.0,0.0007189423457470285,0.00030685652249354674,0.0002751270680256177,0.00021298680596028123,-0.0003386195154135498,0.0003803228303334787,-3.1762992920003066e-05,-6.34924473879321e-05
93,80796,0.0007314989628706932,0.000732312643585391,0.0003860370267740617,0.000732312643585391,0.0003344876809827786,0.0006514791130363755,8.136807146977244e-07,-0.00034546193609663156,8.136807146977244e-07,-0.00039701128188791466,-8.00198498343178e-05
94,194719,0.0005517660511116409,0.0006030195849542204,5.434986427946702e-05,0.0007313541178206406,0.0004747677219620776,0.000590650162910695,5.125353384257943e-05,-0.000497416186832174,0.0001795880667089997,-7.699832914956334e-05,3.888411179905405e-05
95,147164,0.0006180156398429159,0.0003661539598924443,0.0007386641113660833,0.00036264214429044785,0.0007386641113660833,0.0007337173120408357,-0.0002518616799504716,0.00012064847152316741,-0.0002553734955524681,0.00012064847152316741,0.00011570167219791979
96,63711,0.0006831917692724228,0.000739918883688593,0.000739918883688593,0.000694682628563118,0.0004853878136343797,0.0007399188836885445,5.672711441617024e-05,5.672711441617024e-05,1.1490859290695199e-05,-0.00019780395563804307,5.6727114416121774e-05
97,194212,7.872959940271403e-05,6.216723351720178e-05,0.0,0.0005372732253752217,1.4995777022185014e-05,8.765276350946321e-05,-1.6562365885512245e-05,-7.872959940271403e-05,0.0004585436259725077,-6.373382238052901e-05,8.923164106749182e-06
98,45866,0.0007264278688327043,0.0005131755459426898,0.00035608670933075936,0.0007313032236574705,0.0007313032236574705,0.0007313032236570849,-0.00021325232289001457,-0.00037034115950194496,4.875354824766137e-06,4.875354824766137e-06,4.875354824380594e-06
99,69954,0.000526356404299044,0.0007069016452711378,7.073638186981346e-05,0.0007378828097650148,0.00044641940618021954,0.0005319583782928921,0.0001805452409720938,-0.0004556200224292305,0.00021152640546597088,-7.993699811882442e-05,5.601973993848183e-06
100,46268,0.0005493056033650006,0.000693891439912899,9.35675435183905e-05,0.000275214724585687,0.0,0.00015728637236481379,0.00014458583654789847,-0.0004557380598466101,-0.0002740908787793136,-0.0005493056033650006,-0.0003920192310001868
101,63539,0.0003997340765666739,0.00041671962486197815,0.00020132515274935996,0.000740248289938719,0.000740248289938719,0.0006832051146308055,1.6985548295304247e-05,-0.00019840892381731395,0.00034051421337204506,0.00034051421337204506,0.0002834710380641316
102,37414,0.0002794684025994915,0.0007008159659057505,0.0003483233802954497,0.0005263755522135306,0.0006092808677093461,0.0003554847048847028,0.000421347563306259,6.885497769595818e-05,0.0002469071496140391,0.0003298124651098546,7.601630228521128e-05
103,140565,4.6103359855430524e-05,6.156307598020416e-05,0.0,0.0005916006816599172,0.00012697429354265605,5.397509731123753e-05,1.545971612477364e-05,-4.6103359855430524e-05,0.0005454973218044866,8.087093368722552e-05,7.871737455807005e-06
104,80942,0.00022782456773117526,0.0006358628991594485,0.0007322932534216228,2.3378796849754445e-06,0.00021687779092889012,0.00041465553933385063,0.00040803833142827317,0.0005044686856904476,-0.00022548668804619982,-1.0946776802285134e-05,0.00018683097160267537
105,123931,0.0005784569563121118,0.0007269874312627005,0.0007311955908443471,0.00017654211865732118,0.00024609278280592094,0.0005659252777683507,0.00014853047495058864,0.00015273863453223527,-0.00040191483765479065,-0.0003323641735061909,-1.2531678543761088e-05
106,159864,9.295247759813819e-05,0.00022997691634125413,0.00039960428920077283,0.0003349340660447952,0.0,9.125990270705356e-05,0.00013702443874311594,0.0003066518116026346,0.000241981588446657,-9.295247759813819e-05,-1.6925748910846306e-06
107,72963,0.00044670320145404725,0.0003021446521421811,0.0,0.0004274942970261927,0.0,1.831748830442004e-05,-0.00014455854931186616,-0.00044670320145404725,-1.9208904427854545e-05,-0.00044670320145404725,-0.00042838571314962723
108,193733,0.0006515608336854785,0.0007311779929138802,0.0007311779929138802,0.00042571606254645947,0.00018061324207948248,0.000639721558628602,7.961715922840166e-05,7.961715922840166e-05,-0.00022584477113901907,-0.00047094759160599606,-1.1839275056876506e-05
109,121464,0.0005768181944098376,0.0007311779929138802,0.0006792771385636257,0.0003065232866504226,9.305367270863208e-05,0.0006336909072544514,0.00015435979850404258,0.00010245894415378807,-0.000270294907759415,-0.00048376452170120554,5.687271284461376e-05
110,195110,0.0004096345407026495,0.0005275210330146681,8.766163496550343e-05,0.00024280982201494236,0.0001321491664044019,0.00022799967914164832,0.00011788649231201861,-0.0003219729057371461,-0.00016682471868770715,-0.0002774853742982476,-0.0001816348615610012
111,150923,0.00017605344109180305,9.422138479342625e-05,0.0005251257691212414,1.2329285908834219e-05,0.00039705328631118225,0.0002484382379265754,-8.18320562983768e-05,0.0003490723280294383,-0.00016372415518296882,0.0002209998452193792,7.238479683477234e-05
112,64029,0.0007150981703745763,0.0006444519354106486,0.0007397567279737481,0.0003392002771629064,0.0007392151230391037,0.0007397567279736996,-7.064623496392771e-05,2.46585575991718e-05,-0.00037589789321166987,2.4116952664527476e-05,2.4658557599123334e-05
113,192920,0.0006865185994348417,0.000731203242001221,0.0005188773495281028,0.0005444182358611789,0.00012687393556377766,0.0006655620568718688,4.468464256637925e-05,-0.00016764124990673891,-0.00014210036357366286,-0.000559644663871064,-2.0956542562972883e-05
114,152586,0.0005250996495053831,0.0006518986708611984,0.0006219579967573183,0.0006698742014286497,0.0007361210039787379,0.0005640078795589008,0.00012679902135581537,9.685834725193523e-05,0.0001447745519232666,0.0002110213544733548,3.890823005351773e-05
115,131045,0.0001389405386605805,0.0,1.346061059308628e-05,2.8250825783859464e-05,0.0005906650080757793,5.410999478971763e-05,-0.0001389405386605805,-0.0001254799280674942,-0.00011068971287672103,0.0004517244694151988,-8.483054387086286e-05
