FID,OBJECTID_1,OBJECTID_2,OBJECTID,country,name,company,group_comp,group_coun,legal_term,status,province,area_ha,source,last_updat,SHAPE_Leng,gfwid,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Area
29339,29340,29387,29387,IDN,SUMALINDO LESTARI JAYA V, , , ,321/Menhut-II/2009, , ,3226,Indonesia Ministry of Forestry,2014,25689.22608,e270ec4d-ce34-4f0a-a8b9-0a0bdc8c84e7,0.230759618,0.230759617,0.230759617,0.0026031
29340,29341,29388,29388,IDN,SUMALINDO LESTARI JAYA V, , , ,321/Menhut-II/2009, , ,38930,Indonesia Ministry of Forestry,2014,131592.5106,e3705b5b-eb6c-4f03-87ff-da71bea9f450,1.182079132,1.182079134,1.182079134,0.031413099
29341,29342,29389,29389,IDN,SUMALINDO LESTARI JAYA V, , , ,321/Menhut-II/2009, , ,17133,Indonesia Ministry of Forestry,2014,98000.35881,33009324-43cf-4f2d-a9da-9588ea2a6370,0.880335046,0.880335045,0.880335045,0.013824585
29342,29343,29390,29390,IDN,SUMALINDO LESTARI JAYA V, , , ,321/Menhut-II/2009, , ,2073,Indonesia Ministry of Forestry,2014,20014.43905,c9a42d82-b086-4ca0-8194-952dc1c1e39f,0.179789979,0.17978998,0.17978998,0.001672714
29343,29344,29391,29391,IDN,PT.SARANA TRISARA BHAKTI, , , ,523/Menhut-II/2009, , ,34449,Indonesia Ministry of Forestry,2014,128812.9983,6a494953-90e3-475b-90ee-0ed5247b0537,1.156453884,1.156453885,1.156453885,0.027769238
29344,29345,29392,29392,IDN,PT. SEROJA UNIVERSUM NARWASTU, , , ,97/Menhut-II/2008, , ,36743,Indonesia Ministry of Forestry,2014,130463.5881,76a1ee04-6e4f-4ec7-a5cd-69cf21334510,1.171966475,1.171966476,1.171966476,0.029650046
29345,29346,29393,29393,IDN,PT. RIMBA KARYA RAYATAMA, , , ,384/Menhut-II/2009, , ,143135,Indonesia Ministry of Forestry,2014,232325.0979,ea96791b-89d9-4170-82e2-fa7e379cc36d,2.086694213,2.086694214,2.086694214,0.115471247
29346,29347,29394,29394,IDN,PT. PERMATA BORNEO ABADI, , , ,300/Menhut-II/2008, , ,34387,Indonesia Ministry of Forestry,2014,139385.3311,0733a766-4af6-4fdb-90f8-35ce1c38a177,1.251253935,1.251253935,1.251253935,0.027697477
29347,29348,29395,29395,IDN,PT. NARKATA RIMBA, , , ,278/Menhut-II/2008, , ,41878,Indonesia Ministry of Forestry,2014,112403.0859,9e2a55cd-c10f-44e4-a876-da85cdddac0e,1.009645785,1.009645785,1.009645785,0.033783447
29348,29349,29396,29396,IDN,MUTIARA KALJA PERMAI, , , ,506/Menhut-II/2009, , ,1646,Indonesia Ministry of Forestry,2014,18991.56368,dcfe579f-9af5-475b-b1af-8ba97985dae2,0.170590466,0.170590466,0.170590466,0.001328302
29349,29350,29397,29397,IDN,MUTIARA KALJA PERMAI, , , ,506/Menhut-II/2009, , ,2634,Indonesia Ministry of Forestry,2014,25982.56047,233ede57-be28-4921-af72-d2ea5aa66614,0.233372177,0.233372177,0.233372177,0.002124767
29350,29351,29398,29398,IDN,MUTIARA KALJA PERMAI, , , ,506/Menhut-II/2009, , ,54132,Indonesia Ministry of Forestry,2014,170331.7987,0b17bea0-dc1b-48fe-b2c5-6c3cfe2ce00e,1.529958878,1.52995888,1.52995888,0.043675201
29351,29352,29399,29399,IDN,PT. SEGARA INDOCHEM & PT SEGARA TIMBER, , , ,990/Kpts-IV/1999, , ,48282,Indonesia Ministry of Forestry,2014,256022.0929,6a764140-3e99-42ef-9be0-55501acfec1a,2.299606646,2.299606643,2.299606643,0.03895314
29352,29353,29400,29400,IDN,PT. SEGARA INDOCHEM & PT SEGARA TIMBER, , , ,990/Kpts-IV/1999, , ,31294,Indonesia Ministry of Forestry,2014,89136.67203,9ce6fd95-50ef-4300-a90c-4304eaec6eef,0.800595803,0.800595803,0.800595803,0.025243368
29353,29354,29401,29401,IDN,PT. SEGARA INDOCHEM & PT SEGARA TIMBER, , , ,990/Kpts-IV/1999, , ,4853,Indonesia Ministry of Forestry,2014,35386.12028,5cbdc3af-79fe-44df-bc4c-727dce08e083,0.317816461,0.31781646,0.31781646,0.003914459
29354,29355,29402,29402,IDN,PT.INHUTANI II (UNIT PULAU LAUT), , , ,193/Menhut-II/06, , ,40419,Indonesia Ministry of Forestry,2014,195545.8353,380da321-c1e3-4fb9-9ebe-b82e4522f31d,1.754784485,1.754784484,1.754784484,0.032554436
29355,29356,29403,29403,IDN,PT. DASA INTIGA, , , ,440/Menhut-II/2009, , ,132660,Indonesia Ministry of Forestry,2014,323360.3083,2441b658-f763-4dc5-ac2b-f678f55fe542,2.90441001,2.904410018,2.904410018,0.107027085
29356,29357,29404,29404,IDN,PT. SUMALINDO LESTARI JAYA IV, , , ,582/Menhut-II/2009, , ,63580,Indonesia Ministry of Forestry,2014,177911.9062,036f6459-c449-4af4-b9b6-2834c3220bd2,1.597729842,1.597729844,1.597729844,0.051269461
29357,29358,29405,29405,IDN,PT.KARYA JAYA PARAKAWAN, , , ,388/Kpts-II/89, , ,37395,Indonesia Ministry of Forestry,2014,221703.7231,575f354f-7913-489e-975d-4d2d6573334d,1.989289547,1.989289547,1.989289547,0.030108497
29358,29359,29406,29406,IDN,Amindo Wana Persada, , , ,940/Kpts-VI/1999, , ,46740,Indonesia Ministry of Forestry,2014,150335.7157,66f32209-7f13-4fc6-af9e-f0e0e510e4ca,1.35013097,1.350130973,1.350130973,0.037697741
29359,29360,29407,29407,IDN,PT. SEWAKA LAHAN SENTOSA, , , ,236/Menhut-II/2007, , ,7620,Indonesia Ministry of Forestry,2014,41823.95557,e4829110-eda7-42d7-b93f-4beda675bc9b,0.375665589,0.375665589,0.375665589,0.00614775
29360,29361,29408,29408,IDN,PT. SEWAKA LAHAN SENTOSA, , , ,236/Menhut-II/2007, , ,7054,Indonesia Ministry of Forestry,2014,45039.90579,8408ad6f-c889-43c8-b6a7-1ba9374d9dfd,0.404547347,0.404547348,0.404547348,0.005691305
29361,29362,29409,29409,IDN,PT. KALIMANTAN SATYA KENCANA, , , ,101/Kpts-II/2001, , ,46818,Indonesia Ministry of Forestry,2014,197523.5513,653ae62a-acf6-4856-a19a-f9751a57ea16,1.774315185,1.774315183,1.774315183,0.037778125
29362,29363,29410,29410,IDN,PT. KAWEDAR WOOD INDUSTRY, , , ,414/Menhut-II/2009, , ,9810,Indonesia Ministry of Forestry,2014,51212.24803,c3017ad7-dac6-4912-80d7-163779dc833e,0.460031395,0.460031395,0.460031395,0.007916092
29363,29364,29411,29411,IDN,PT. KAWEDAR WOOD INDUSTRY, , , ,414/Menhut-II/2009, , ,59235,Indonesia Ministry of Forestry,2014,191102.1405,9cc0d00d-3c3b-4638-88c2-9a9b93d7dcb3,1.716669242,1.716669245,1.716669245,0.047799073
29364,29365,29412,29412,IDN,CV. PANGKAR BEGILI, , , ,395/Menhut-II/2007, , ,19289,Indonesia Ministry of Forestry,2014,83629.03557,29f8aa3f-488c-4b55-9ee9-89e10090853e,0.751250536,0.751250537,0.751250537,0.015565661
29365,29366,29413,29413,IDN,PT.BINA OVIVIPARI SEMESTA, , , ,68/Menhut-II/2006, , ,4091,Indonesia Ministry of Forestry,2014,28241.3315,bc726d0a-770d-41e0-9243-c81de66413c9,0.253682972,0.253682972,0.253682972,0.00330126
29366,29367,29414,29414,IDN,PT.BINA OVIVIPARI SEMESTA, , , ,68/Menhut-II/2006, , ,12,Indonesia Ministry of Forestry,2014,1498.887032,28300486-9c30-48e3-b926-28d8469015fa,0.013463601,0.013463602,0.013463602,9.52E-06
29367,29368,29415,29415,IDN,PT.BUMI RAYA UTAMA WOOD, , , ,268/Menhut-II/2004, , ,28534,Indonesia Ministry of Forestry,2014,115673.2718,54124635-f11e-495b-b6fc-31b2e8d950b7,1.039012768,1.039012768,1.039012768,0.02302255
29368,29369,29416,29416,IDN,PT.LANJAK DERAS JAYA RAYA, , , ,844/Kpts-VI/99, , ,36242,Indonesia Ministry of Forestry,2014,122641.7098,637b6d7f-43ec-41e9-bbc6-3bc9981d9a44,1.101612507,1.101612499,1.101612499,0.029241885
29369,29370,29417,29417,IDN,PT.LANJAK DERAS JAYA RAYA, , , ,844/Kpts-VI/99, , ,25,Indonesia Ministry of Forestry,2014,1977.409924,d6446734-518e-460c-9906-8a2b176fbca2,0.017761698,0.017761698,0.017761698,2.00E-05
29370,29371,29418,29418,IDN,PT.LANJAK DERAS JAYA RAYA, , , ,844/Kpts-VI/99, , ,24,Indonesia Ministry of Forestry,2014,2298.291025,f0248470-7960-4a39-ac55-525eb323ebe6,0.020643371,0.020643371,0.020643371,1.91E-05
29371,29372,29419,29419,IDN,PT.BUMI RAYA UTAMA WOOD, , , ,268/Menhut-II/2004, , ,51479,Indonesia Ministry of Forestry,2014,166778.4193,ef9ebf26-972f-459f-b64a-bf83b7fedb1c,1.498110976,1.498110973,1.498110973,0.041536035
29372,29373,29420,29420,IDN,PT.TORAS BANUA SUKSES, , , ,107/Menhut-II/2006, , ,13676,Indonesia Ministry of Forestry,2014,88057.25757,a39c47f8-f42c-4189-a38f-a2abd281edc8,0.790990246,0.790990249,0.790990249,0.01103428
29373,29374,29421,29421,IDN,PT.BUMI RAYA UTAMA WOOD, , , ,268/Menhut-II/2004, , ,12645,Indonesia Ministry of Forestry,2014,61574.62396,67a6fe10-7d2e-4bf6-96f0-fdb1878cda8c,0.553091194,0.553091196,0.553091196,0.01020316
29374,29375,29422,29422,IDN,PT.TORAS BANUA SUKSES, , , ,107/Menhut-II/2006, , ,11383,Indonesia Ministry of Forestry,2014,54350.76362,14c5dabb-28d1-44f3-b117-cfdae0a7d869,0.488213267,0.488213266,0.488213266,0.00918452
29375,29376,29423,29423,IDN,PT.BUMI RAYA UTAMA WOOD, , , ,268/Menhut-II/04, , ,15479,Indonesia Ministry of Forestry,2014,95869.43953,9cf2cdb7-3a27-43cf-8f71-25a5cb35a1b4,0.861180544,0.861180546,0.861180546,0.012490585
29376,29377,29424,29424,IDN,PT.HARAPAN KITA UTAMA, , , ,803/Kpts-VI/1999, , ,5156,Indonesia Ministry of Forestry,2014,32689.04725,637e052f-6dee-438d-bc5d-ed5c2c5b4c1f,0.29364943,0.293649428,0.293649428,0.00416071
29377,29378,29425,29425,IDN,PT.SINERGI BUMI LESTARI, , , ,559/Menhut-II/2007, , ,7295,Indonesia Ministry of Forestry,2014,41576.08377,678f8b7f-f736-4ee3-a823-600926dfc73b,0.373464071,0.37346407,0.37346407,0.00588621
29378,29379,29426,29426,IDN,PT.SINERGI BUMI LESTARI, , , ,559/Menhut-II/2007, , ,4268,Indonesia Ministry of Forestry,2014,53065.2019,db7e770c-8af3-40ee-aaf6-4063bc423088,0.476668077,0.476668078,0.476668078,0.00344399
29379,29380,29427,29427,IDN,PT.SINERGI BUMI LESTARI, , , ,559/Menhut-II/2007, , ,2036,Indonesia Ministry of Forestry,2014,29539.53786,e46ae497-9c84-4f58-a12d-d47001e9fcb5,0.265346054,0.265346053,0.265346053,0.00164304
29380,29381,29428,29428,IDN,PT.WANASOKAN HASILINDO, , , ,265/Kpts-II/2000, , ,47191,Indonesia Ministry of Forestry,2014,210648.3687,f0509a99-b89a-47a2-baf9-bb5ec3673a84,1.892186547,1.89218655,1.89218655,0.03807611
29381,29382,29429,29429,IDN,PT.BINA OVIVIPARI SEMESTA, , , ,68/Menhut-II/2006, , ,6159,Indonesia Ministry of Forestry,2014,56382.05942,5d551498-90ca-46f7-8d9d-07c96d15996b,0.506464276,0.506464278,0.506464278,0.00496929
29382,29383,29430,29430,IDN,PT.MOHAIRSON PAWAN KHATULISTIWA, , , ,216/Menhut-II/2008, , ,48615,Indonesia Ministry of Forestry,2014,120696.1888,4375aa76-b38f-461d-98b1-accfff2d1741,1.083977113,1.083977113,1.083977113,0.03921552
29383,29384,29431,29431,IDN,PT. KANDELIA ALAM, , , ,249/Menhut-II/2008, , ,18344,Indonesia Ministry of Forestry,2014,107495.4277,523103b1-76be-4029-ad80-6d343e002b38,0.965629541,0.965629547,0.965629547,0.014802636
29384,29385,29432,29432,IDN,PT.DUAJA CORP. II, , , ,90/Kpts-II/2001, , ,74374,Indonesia Ministry of Forestry,2014,187030.9531,7e5ab9b2-10da-400b-b44e-63d263e67dc4,1.680069407,1.680069406,1.680069406,0.060011736
29385,29386,29433,29433,IDN,PT.KARUNIA HUTAN LESTARI, , , ,315/Menhut-II/2009, , ,40507,Indonesia Ministry of Forestry,2014,111617.1894,8715f2d0-9665-4c71-9711-62e13fd7ed8f,1.00262064,1.002620641,1.002620641,0.032684021
29386,29387,29434,29434,IDN,CV. BAKTI DWIPA KARIZA, , , ,423/Menhut-II/2006, , ,12119,Indonesia Ministry of Forestry,2014,74690.46263,8e898ed6-32a1-4440-a7a2-b4595a5fe0de,0.670952743,0.67095274,0.67095274,0.009779594
29387,29388,29435,29435,IDN,PT.KARYA REKANAN BINABERSAMA, , , ,263/Menhut-II/2004, , ,45299,Indonesia Ministry of Forestry,2014,183583.842,9878e021-fb72-40c4-85b4-f7855b1af35f,1.64916022,1.649160218,1.649160218,0.036554599
29388,29389,29436,29436,IDN,PT.KUSUMA ATLAS TIMBER, , , ,843/Kpts-II/1992, , ,7166,Indonesia Ministry of Forestry,2014,56459.31619,838e6bc6-447d-450e-a658-6d66080cde4e,0.507170707,0.507170708,0.507170708,0.005782215
29389,29390,29437,29437,IDN,PT.KUSUMA ATLAS TIMBER, , , ,843/Kpts-II/1992, , ,30318,Indonesia Ministry of Forestry,2014,129651.5027,f7bc7742-d8bf-49ac-8b37-7b1a97ff55cf,1.164677229,1.164677228,1.164677228,0.024465499
29390,29391,29438,29438,IDN,PT.KUSUMA ATLAS TIMBER, , , ,843/Kpts-II/1992, , ,8100,Indonesia Ministry of Forestry,2014,79196.66734,e037a904-90ea-4279-92ec-8cf39812d27b,0.711433003,0.711433004,0.711433004,0.006536395
29391,29392,29439,29439,IDN,PT.HARAPAN KITA UTAMA, , , ,803/Kpts-VI/1999, , ,34811,Indonesia Ministry of Forestry,2014,165840.683,ddd5328d-66d2-476b-baca-2d8398fdbf57,1.489770922,1.489770922,1.489770922,0.02809142
29392,29393,29440,29440,IDN,PT.BATASAN, , , ,416/Menhut-II/04, , ,17656,Indonesia Ministry of Forestry,2014,65194.50211,b8649e61-177b-4696-ac76-55ff8e6c536d,0.585651672,0.585651672,0.585651672,0.014248141
29393,29394,29441,29441,IDN,PT.BATASAN, , , ,416/Menhut-II/04, , ,9232,Indonesia Ministry of Forestry,2014,60286.16937,9d8f923e-1e60-48f4-8e9a-9be1f9691ed1,0.541556159,0.54155616,0.54155616,0.007449919
29394,29395,29442,29442,IDN,PT.SARI BUMI KUSUMA, , , ,58/Menhut-II/2007, , ,75132,Indonesia Ministry of Forestry,2014,321723.9672,5ac272c2-6609-43e9-9b0e-b995924d0b21,2.890078372,2.890078371,2.890078371,0.060628209
29395,29396,29443,29443,IDN,PT.SEWAKA LAHAN SENTOSA, , , ,236/Menhut-II/2007, , ,17810,Indonesia Ministry of Forestry,2014,92855.95736,6441e25c-6b63-4f93-ad2d-385581d0ec96,0.834089554,0.834089555,0.834089555,0.014370349
29396,29397,29444,29444,IDN,PT.SUKA JAYA MAKMUR, , , ,106/Kpts-II/2000, , ,140863,Indonesia Ministry of Forestry,2014,358795.8364,d1487c9a-34fc-48de-ae25-9dff694ea733,3.222796913,3.222796915,3.222796915,0.11364578
29397,29398,29445,29445,IDN,PT.TAWANG MERANTI, , , ,979/Kpts-V/1999, , ,53994,Indonesia Ministry of Forestry,2014,149205.1716,83186b52-991e-49a1-a96b-4ee2a652f95c,1.340296708,1.340296709,1.340296709,0.043568961
29398,29399,29446,29446,IDN,PT.WANA KAYU BATU PUTIH, , , ,163/Menhut-II/2005, , ,41282,Indonesia Ministry of Forestry,2014,132734.7792,746b9e95-d5ac-4a07-bbe6-7bdafc75380d,1.191947295,1.191947297,1.191947297,0.033294369
29399,29400,29447,29447,IDN,PT.BENUA INDAH, , , ,847/Kpts-VI/1999, , ,8445,Indonesia Ministry of Forestry,2014,51726.60511,c11ecda9-4667-405f-ba9d-8d709425676e,0.464610369,0.464610368,0.464610368,0.006813093
29400,29401,29448,29448,IDN,PT.BENUA INDAH, , , ,847/Kpts-VI/1999, , ,49237,Indonesia Ministry of Forestry,2014,104024.6496,5ad90c89-c84d-4e4e-b63a-7ee97aa91e0e,0.934458484,0.934458484,0.934458484,0.039731939
29401,29402,29449,29449,IDN,PT.BATASAN, , , ,416/Menhut-II/04, , ,19787,Indonesia Ministry of Forestry,2014,113922.5028,8f8113ba-1080-4dda-9359-db882fa628a8,1.023372703,1.023372705,1.023372705,0.015967034
29402,29403,29450,29450,IDN,CV. PANGKAR BEGILI, , , ,395/Menhut-II/2007, , ,11368,Indonesia Ministry of Forestry,2014,75187.77113,99397758-151a-4b48-9157-9ef5a20c9c18,0.675414224,0.675414221,0.675414221,0.009173137
29403,29404,29451,29451,IDN,PT.Mulya Karya Jayaco, , , ,220/Kpts-II/97, , ,37739,Indonesia Ministry of Forestry,2014,229040.1739,708e26b7-283a-4d48-812f-0d8f7b187603,2.055138284,2.055138282,2.055138282,0.03039669
29404,29405,29452,29452,IDN,PT.Mulya Karya Jayaco, , , ,220/Kpts-II/97, , ,6524,Indonesia Ministry of Forestry,2014,53252.70609,94e4dfda-f3f3-4e05-8ec5-15df88f8a430,0.477946992,0.477946992,0.477946992,0.005251999
29405,29406,29453,29453,IDN,PT. BHARA INDUK (d/h BRAJATAMA), , , ,802/Kpts-VI/1999, , ,47755,Indonesia Ministry of Forestry,2014,120993.7175,aa4e22c6-69f7-4358-a79d-0e8800e171b9,1.086904799,1.086904799,1.086904799,0.03853669
29406,29407,29454,29454,IDN,PT. REKI (Restorasi Ekosistem Indonesia), , , ,293/Menhut-II/2007, , ,52274,Indonesia Ministry of Forestry,2014,113151.9102,429dd91a-3154-4b36-972c-e3651fc5a75a,1.016111661,1.016111658,1.016111658,0.042149892
29407,29408,29455,29455,IDN,PT. THE BEST ONE UNIT TIMBER, , , ,153/Menhut-II/2009, , ,39876,Indonesia Ministry of Forestry,2014,98330.55241,721dbe86-9ff8-4910-a739-b1f4829fd30d,0.883311294,0.883311294,0.883311294,0.032177796
29408,29409,29456,29456,IDN,PT. HARAPAN TIGA PUTERA, , , ,382/Menhut-II/2005, , ,5157,Indonesia Ministry of Forestry,2014,60636.72634,0cd2bc2e-61f9-4464-82dd-28d948416a76,0.544593479,0.544593479,0.544593479,0.004159858
29409,29410,29457,29457,IDN,PT. HARAPAN TIGA PUTERA, , , ,382/Menhut-II/2005, , ,6030,Indonesia Ministry of Forestry,2014,52484.75691,c74e4160-a554-43b7-948f-32575f60fc01,0.471392185,0.471392187,0.471392187,0.004863895
29410,29411,29458,29458,IDN,PT.Mulya Karya Jayaco, , , ,220/Kpts-II/97, , ,3074,Indonesia Ministry of Forestry,2014,33042.75649,a3da0df9-bfb6-4192-b038-9a8ac6017800,0.296592141,0.296592141,0.296592141,0.002477303
29411,29412,29459,29459,IDN,PT.ACEH INTI TIMBER, , , ,859/Kpts-VI/99, , ,16286,Indonesia Ministry of Forestry,2014,74556.46894,cea91f69-3e3f-4634-bd67-e1c434713f1c,0.668357701,0.668357701,0.668357701,0.013091569
29412,29413,29460,29460,IDN,PT.TRIJASA MAS KARYA INTI, , , ,29/Kpts-II/91, , ,33871,Indonesia Ministry of Forestry,2014,146191.607,1ab4de3c-dfce-4bf5-81f2-04c9cd888472,1.311205356,1.311205358,1.311205358,0.027222448
29413,29414,29461,29461,IDN,PT.TRIJASA MAS KARYA INTI, , , ,29/Kpts-II/91, , ,2873,Indonesia Ministry of Forestry,2014,21875.98884,ea9c596f-571a-4f5a-ab38-1c04b69e2762,0.196119334,0.196119332,0.196119332,0.002309034
29414,29415,29462,29462,IDN,PT.TRIJASA MAS KARYA INTI, , , ,29/Kpts-II/91, , ,3669,Indonesia Ministry of Forestry,2014,33842.87427,6a8cf65f-0c6a-46ff-b946-8839e8a3ace6,0.303382587,0.303382588,0.303382588,0.00294971
29415,29416,29463,29463,IDN,PT.LAMURI TIMBER, , , ,863/Kpts-VI/99, , ,47765,Indonesia Ministry of Forestry,2014,138735.5162,5ee083fb-218f-45dc-833a-11d6f4c2d1c2,1.24367223,1.243672229,1.243672229,0.038410964
29416,29417,29464,29464,IDN,KOP.PONPES NAJMUSSALAM, , , ,876/Kpts-V/99, , ,31063,Indonesia Ministry of Forestry,2014,122011.1372,c4a98c84-0492-45e0-9999-8086929b2978,1.094452302,1.094452303,1.094452303,0.02496972
29417,29418,29465,29465,IDN,PT.WIRALANO, , , ,344/Kpts-II/1995, , ,6773,Indonesia Ministry of Forestry,2014,67866.27236,2c57eed9-4692-4420-ad47-47fc48e66f03,0.608793223,0.608793222,0.608793222,0.005448528
29418,29419,29466,29466,IDN,PT.WIRALANO, , , ,344/Kpts-II/1995, , ,57626,Indonesia Ministry of Forestry,2014,181231.2764,4d1e1695-4c26-460d-81db-8304cc91e59e,1.625553491,1.625553497,1.625553497,0.046355741
29419,29420,29467,29467,IDN,PT.ACEH INTI TIMBER, , , ,859/Kpts-VI/99, , ,20074,Indonesia Ministry of Forestry,2014,95085.7109,a3fc5b1c-878e-4c88-a001-8e0232b218b4,0.852842344,0.852842343,0.852842343,0.016145445
29420,29421,29468,29468,IDN,PT.ACEH INTI TIMBER, , , ,859/Kpts-VI/99, , ,33007,Indonesia Ministry of Forestry,2014,171528.3517,34259514-f7cd-4b35-a9ac-2661df38d169,1.537994607,1.537994605,1.537994605,0.026539884
29421,29422,29469,29469,IDN,PT.ALAS ACEH PERKASA, , , ,68/Kpts-II/91, , ,26657,Indonesia Ministry of Forestry,2014,125932.4236,c41a8469-329b-4d91-86a6-22d473884926,1.12908414,1.129084142,1.129084142,0.021424915
29422,29423,29470,29470,IDN,PT.ALAS ACEH PERKASA, , , ,68/Kpts-II/91, , ,31911,Indonesia Ministry of Forestry,2014,154912.5515,82747047-b914-4e7b-9a5e-1c999ed49c55,1.390783883,1.390783885,1.390783885,0.025727526
29423,29424,29471,29471,IDN,PT.GRUTI, , , ,32/Menhut-II/2007, , ,28865,Indonesia Ministry of Forestry,2014,134232.6339,68b6c99d-d649-4ab3-a997-357943a8fe4b,1.205215116,1.205215117,1.205215117,0.023271246
29424,29425,29472,29472,IDN,PT.GRUTI, , , ,32/Menhut-II/2007, , ,19070,Indonesia Ministry of Forestry,2014,109062.9698,bf002ad8-4890-4938-ad83-a02c38914f99,0.979214944,0.979214941,0.979214941,0.015373478
29425,29426,29473,29473,IDN,PT.GRUTI, , , ,32/Menhut-II/2007, , ,9134,Indonesia Ministry of Forestry,2014,40792.38269,040207af-49aa-4bc1-a340-6e7b10432289,0.366178535,0.366178536,0.366178536,0.007362401
29426,29427,29474,29474,IDN,PT.GRUTI, , , ,32/Menhut-II/2007, , ,19329,Indonesia Ministry of Forestry,2014,66090.02469,bbb5c415-9b2b-437f-98ab-be2fd1532d7a,0.593696288,0.593696288,0.593696288,0.015598168
29427,29428,29475,29475,IDN,PT.GRUTI, , , ,32/Menhut-II/05, , ,10603,Indonesia Ministry of Forestry,2014,73132.98197,4d317ee2-4dd2-4788-8d2d-0d5d3e19f731,0.656953608,0.65695361,0.65695361,0.008556333
29428,29429,29476,29476,IDN,PT.GRUTI, , , ,32/Menhut-II/05, , ,28967,Indonesia Ministry of Forestry,2014,122875.3561,5034bffb-62cf-434d-9362-043a6768ae2a,1.103802775,1.103802779,1.103802779,0.023375041
29429,29430,29477,29477,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,1077,Indonesia Ministry of Forestry,2014,13419.8986,612039e7-920a-43f4-8a96-2e85f1c13a0e,0.120519798,0.120519798,0.120519798,0.000868819
29430,29431,29478,29478,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,30966,Indonesia Ministry of Forestry,2014,106404.4301,4dfa280f-69af-4775-8509-0e06a3487626,0.955824149,0.955824146,0.955824146,0.024987737
29431,29432,29479,29479,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,25801,Indonesia Ministry of Forestry,2014,67111.41421,f14e81d0-dd73-4840-b6fa-127ae51bf39c,0.602779745,0.602779744,0.602779744,0.020815843
29432,29433,29480,29480,IDN,PT.INANTA TIMBER, , , ,106/Kpts-II/2001, , ,40463,Indonesia Ministry of Forestry,2014,120851.5802,c6c8aed4-6183-4b57-bd25-6c9ee85a6b3b,1.085588894,1.085588894,1.085588894,0.032649605
29433,29434,29481,29481,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,992,Indonesia Ministry of Forestry,2014,17151.44837,9ff2e1fd-499b-46f4-9873-56cf5d9809cb,0.154046281,0.154046282,0.154046282,0.000800315
29434,29435,29482,29482,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,2544,Indonesia Ministry of Forestry,2014,21703.57951,12c474ef-1ab1-4710-a07d-a7989c98a902,0.194947275,0.194947274,0.194947274,0.002051949
29435,29436,29483,29483,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,31624,Indonesia Ministry of Forestry,2014,97926.59608,4befc40c-3d1a-4fb6-9fc9-a9d391fc1101,0.879471356,0.879471355,0.879471355,0.02550819
29436,29437,29484,29484,IDN,PT.TELUK NAULI, , , ,414/Menhut-II/04, , ,3732,Indonesia Ministry of Forestry,2014,49444.89092,0e3d10ff-5795-4312-9ea6-15d34e6b51c4,0.444065667,0.444065668,0.444065668,0.003010122
29437,29438,29485,29485,IDN,PT.GRUTI, , , ,32/Menhut-II/2007, , ,2689,Indonesia Ministry of Forestry,2014,29848.7343,a0638a0f-c046-4b3b-8d93-20edd38ac104,0.268126398,0.268126398,0.268126398,0.002169876
29438,29439,29486,29486,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,18114,Indonesia Ministry of Forestry,2014,88615.1766,5e021fe3-ec89-41e3-9fb9-775aa66d78bf,0.795810943,0.795810941,0.795810941,0.014606887
29439,29440,29487,29487,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,3433,Indonesia Ministry of Forestry,2014,26731.39395,406ed1fd-a5ec-4b3a-aef4-50853bf36df7,0.240098144,0.240098145,0.240098145,0.002769215
29440,29441,29488,29488,IDN,PT.MULTI SIBOLGA TIMBER, , , ,17/Menhut-II/06, , ,4508,Indonesia Ministry of Forestry,2014,44769.30323,70c80a8b-96cc-476b-a9d9-966fbe904972,0.402100195,0.402100196,0.402100196,0.003636541
29441,29442,29489,29489,IDN,PT.PANEI LIKA SEJAHTERA, , , ,197/Menhut-II/2006, , ,12593,Indonesia Ministry of Forestry,2014,110550.7727,06fe062f-80ba-4468-aaa4-59d2665a2fb8,0.992954784,0.992954787,0.992954787,0.010159985
29442,29443,29490,29490,IDN,PT.ANDALAS MERAPI TIMBER, , , ,82/Kpts-II/2000, , ,28339,Indonesia Ministry of Forestry,2014,78178.84836,233afdd6-f3d4-4299-bc16-2dc45d6aea7c,0.70219422,0.702194217,0.702194217,0.022861944
29443,29444,29491,29491,IDN,PT.SALAKI SUMMA SEJAHTERA, , , ,41/Menhut-II/2004, , ,49040,Indonesia Ministry of Forestry,2014,107587.0999,88dea4b0-8151-4a31-8411-c0408f847ce3,0.966373752,0.966373751,0.966373751,0.03956679
29444,29445,29492,29492,IDN,PT.MINAS PAGAI LUMBER CORP, , , ,550/Kpts-II/1996, , ,45260,Indonesia Ministry of Forestry,2014,91157.10056,949d38a7-4895-480c-a244-dc5095917736,0.818332154,0.818332155,0.818332155,0.036483619
